model,make,Variant,price,displacement,Fuel_System,Fuel_Tank_Capacity,fuel_type,Height,Length,Width,body_type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,Kerb_Weight,Gears,Ground_Clearance,front_brakes,rear_brakes,front_suspension,rear_suspension,Rear_Tyre_&_Rim,power_steering,Power_Windows,Power_Seats,keyless_entry,power,Seating_Capacity,no,type,wheels_size,Boot_Space,Fuel_Gauge,Handbrake,Link,image_link
ecosport,ford,1.5L Ti-Vct Titanium Plus,999900,1497 cc,Injection,52,petrol,1647 mm,3998 mm,1765 mm,suv,5,no,no,23 km/litre,1304 kg,5,200 mm,ventilated disc,drum,independent mcpherson,semi-independent twist beam with twin gas and oil filled shock absorbers,205/50R17,electric power,all windows,no,smart key,123ps@6500rpm,5,no,manual,205/50r17,352 litres,analog,manual,https://www.india.ford.com/suvs/ecosport/,https://imgd.aeplcdn.com/600x337/n/zk3dfsa_1464448.jpg?q=85/
ecosport,ford,1.5L Tdci Titanium S,1145000,1498 cc,Injection,52,diesel,1647 mm,3998 mm,1765 mm,suv,5,no,no,23 km/litre,1242 kg,5,200 mm,ventilated disc,drum,independent mcpherson,semi-independent twist beam with twin gas and oil filled shock absorbers,205/60R16,electric power,all windows,no,smart key,100ps@3750rpm,5,no,manual,205/60r16,352 litres,analog,manual,https://www.india.ford.com/suvs/ecosport/,https://imgd.aeplcdn.com/600x337/n/zk3dfsa_1464448.jpg?q=85/
ecosport,ford,1.5L Ti-Vct Thunder Edition,999900,1497 cc,Injection,52,petrol,1647 mm,3998 mm,1765 mm,suv,5,no,no,23 km/litre,1304 kg,5,200 mm,ventilated disc,drum,independent mcpherson,semi-independent twist beam with twin gas and oil filled shock absorbers,205/50R17,electric power,all windows,no,smart key,123ps@6500rpm,5,no,manual,205/50r17,352 litres,analog,manual,https://www.india.ford.com/suvs/ecosport/,https://imgd.aeplcdn.com/600x337/n/zk3dfsa_1464448.jpg?q=85/
ecosport,ford,1.5L Tdci Thunder Edition,1090000,1498 cc,Injection,52,diesel,1647 mm,3998 mm,1765 mm,suv,5,no,no,23 km/litre,1304 kg,5,200 mm,ventilated disc,drum,independent mcpherson,semi-independent twist beam with twin gas and oil filled shock absorbers,205/50R17,electric power,all windows,no,smart key,100ps@3750rpm,5,no,manual,205/50r17,352 litres,analog,manual,https://www.india.ford.com/suvs/ecosport/,https://imgd.aeplcdn.com/600x337/n/zk3dfsa_1464448.jpg?q=85/
endeavour,ford,3.2L 4X4 At Titanium Plus,3470000,3198 cc,Injection,80,diesel,1837 mm,4903 mm,1869 mm,suv,5,7.7 km/litre,10.91 km/litre,10.91 km/litre,2394 kg,6,225 mm,ventilated disc,ventilated disc,independent coil spring with anti-roll bar,coil spring watt linkage type with anti-roll bar,265 / 60 R18,hydraulic power,all windows,yes,smart key,200ps@3000rpm,7,no,automatic,265 / 60 r18,430 litres,digital,manual,https://www.india.ford.com/suvs/endeavour/,https://imgd.aeplcdn.com/600x337/n/55reasa_1459072.jpg?q=85
endeavour,ford,2.2L 4X2 At Titanium Plus,3233000,2198 cc,Injection,80,diesel,1837 mm,4903 mm,1869 mm,suv,5,9.3 km/litre,12.62 km/litre,12.62 km/litre,2238 kg,6,225 mm,ventilated disc,ventilated disc,independent coil spring with anti-roll bar,coil spring watt linkage type with anti-roll bar,265/60R18,hydraulic power,all windows,no,smart key,160ps@3200rpm,7,no,automatic,265/60r18,430 litres,digital,manual,https://www.india.ford.com/suvs/endeavour/,https://imgd.aeplcdn.com/600x337/n/55reasa_1459072.jpg?q=86/
endeavour,ford,2.2L 4X2 Mt Titanium,2920000,2198 cc,Injection,80,diesel,1837 mm,4903 mm,1869 mm,suv,5,9.3 km/litre,12.62 km/litre,12.62 km/litre,2238 kg,6,225 mm,ventilated disc,ventilated disc,independent coil spring with anti-roll bar,coil spring watt linkage type with anti-roll bar,265/60R18,hydraulic power,all windows,no,smart key,160ps@3200rpm,7,no,manual,265/60r18,430 litres,digital,manual,https://www.india.ford.com/suvs/endeavour/,https://imgd.aeplcdn.com/600x337/n/55reasa_1459072.jpg?q=87/
figo,ford,Ambiente 1.2 Ti-Vct,523000,1194 cc,Injection,42,petrol,1525 mm,3941 mm,1704 mm,hatchback,5,no,no,20.4 km/litre,1026 kg,5,no,ventilated disc,drum,independent mcpherson,semi-independent twist beam with twin gas and oil filled shock absorbers,175/65R14,electric power,only front windows,no,no,96ps@6500rpm,5,no,manual,175/65r14,no,analog,manual,https://www.india.ford.com/cars/figo/,https://imgd.aeplcdn.com/600x337/n/noqsbsa_1460541.jpg?q=85
figo,ford,Ambiente 1.5 Tdci,623000,1498 cc,Injection,40,diesel,1525 mm,3941 mm,1704 mm,hatchback,5,17 km/litre,no,25.5 km/litre,1057 kg,5,no,ventilated disc,drum,independent mcpherson,semi-independent twist beam with twin gas and oil filled shock absorbers,175/65R14,electric power,only front windows,no,no,100ps@3750rpm,5,no,manual,175/65r14,no,analog,manual,https://www.india.ford.com/cars/figo/,https://imgd.aeplcdn.com/600x337/n/noqsbsa_1460541.jpg?q=85
figo,ford,Titanium 1.2 Ti-Vct,599900,1196 cc,Injection,42,petrol,1525 mm,3941 mm,1704 mm,hatchback,5,no,no,20.4 km/litre,1026 kg,5,no,ventilated disc,drum,independent mcpherson,semi-independent twist beam with twin gas and oil filled shock absorbers,175/65R14,electric power,all windows,no,remote,96ps@6500rpm,5,no,manual,175/65r14,no,analog,manual,https://www.india.ford.com/cars/figo/,https://imgd.aeplcdn.com/600x337/n/noqsbsa_1460541.jpg?q=85
figo,ford,Titanium1.5 Tdci,699900,1498 cc,Injection,40,diesel,1525 mm,3941 mm,1704 mm,hatchback,5,no,no,25.5 km/litre,1057 kg,5,no,ventilated disc,drum,independent mcpherson strut with coil spring & anti-roll bar,semi-independent twist beam with twin gas and oil filled shock absorbers,175/65R14,electric power,all windows,no,remote,100ps@3750rpm,5,no,manual,175/65r14,no,analog,manual,https://www.india.ford.com/cars/figo/,https://imgd.aeplcdn.com/600x337/n/6vtsbsa_1460545.jpg?q=85/
figo,ford,Titanium Blu 1.2 Ti-Vct,664900,1194 cc,Injection,42,petrol,1525 mm,3941 mm,1704 mm,hatchback,5,no,no,20.4 km/litre,1026 kg,5,no,ventilated disc,drum,independent mcpherson,semi-independent twist beam with twin gas and oil filled shock absorbers,195/55 R15,electric power,all windows,no,remote,96ps@6500rpm,5,no,manual,195/55 r15,no,analog,manual,https://www.india.ford.com/cars/figo/,https://imgd.aeplcdn.com/600x337/n/6vtsbsa_1460545.jpg?q=85/
figo,ford,Titanium Blu 1.5 Tdci,764900,1498 cc,Injection,40,diesel,1525 mm,3941 mm,1704 mm,hatchback,5,no,no,25.5 km/litre,1057 kg,5,no,ventilated disc,drum,independent mcpherson strut with coil springs & anti-roll bar,semi independent twist beam with coil spring and shock absorber,195/55 R15,electric power,all windows,no,remote,100ps@3750rpm,5,no,manual,195/55 r15,no,analog,manual,https://www.india.ford.com/cars/figo/,https://imgd.aeplcdn.com/600x337/n/6vtsbsa_1460545.jpg?q=85/
jazz,honda,V Petrol,745000,1199 cc,Injection,40,petrol,1544 mm,3955 mm,1694 mm,hatchback,5,11.3 km/litre,no,18.2 km/litre,1042 kg,5,165 mm,ventilated disc,drum,mcpherson strut coil spring,torsion beam axle coil spring,175/65R15,electric power,all windows,no,yes,90ps@6000rpm,5,no,manual,175/65r15,354 litres,digital,manual,https://www.hondacarindia.com/campaigns/jazz/,https://imgd.aeplcdn.com/600x337/n/xv3ucta_1488538.jpg?q=85/
jazz,honda,Vx Cvt,909000,1199 cc,Injection,40,petrol,1544 mm,3955 mm,1694 mm,hatchback,5,11.3 km/litre,no,19 km/litre,1066 kg,5,165 mm,ventilated disc,drum,mcpherson strut coil spring,torsion beam axle coil spring,175/65R15,electric power,all windows,no,remote smart key,90ps@6000rpm,5,no,automatic,175/65r15,354 litres,digital,manual,https://www.hondacarindia.com/campaigns/jazz/,https://imgd.aeplcdn.com/600x337/n/xv3ucta_1488538.jpg?q=85/
jazz,honda,Vx Petrol,789000,1199 cc,Injection,40,petrol,1544 mm,3955 mm,1694 mm,hatchback,5,11.3 km/litre,no,18.2 km/litre,1044 kg,5,165 mm,ventilated disc,drum,mcpherson strut coil spring,torsion beam axle coil spring,175/65R15,electric power,all windows,no,yes,90ps@6000rpm,5,no,manual,175/65r15,354 litres,digital,manual,https://www.hondacarindia.com/campaigns/jazz/,https://imgd.aeplcdn.com/600x337/n/xv3ucta_1488538.jpg?q=85/
jazz,honda,V Cvt,865000,1199 cc,Injection,40,petrol,1544 mm,3955 mm,1694 mm,hatchback,5,11.3 km/litre,no,19 km/litre,1064 kg,5,165 mm,ventilated disc,drum,mcpherson strut coil spring,torsion beam axle coil spring,175/65R15,electric power,all windows,no,remote smart key,90ps@6000rpm,5,no,automatic,175/65r15,354 litres,digital,manual,https://www.hondacarindia.com/campaigns/jazz/,https://imgd.aeplcdn.com/600x337/n/xv3ucta_1488538.jpg?q=85/
jazz,honda,S Diesel,816500,1498 cc,Injection,40,diesel,1544 mm,3955 mm,1694 mm,hatchback,5,12 km/litre,no,27.3 km/litre,1139 kg,6,165 mm,ventilated disc,drum,mcpherson strut,torsion beam axle,175/65,electric power,all windows,no,yes,100ps@3600rpm,5,no,manual,r15,354 litres,digital,manual,https://www.hondacarindia.com/campaigns/jazz/,https://imgd.aeplcdn.com/600x337/n/xv3ucta_1488538.jpg?q=85
jazz,honda,V Diesel,896500,1498 cc,Injection,40,diesel,1544 mm,3955 mm,1694 mm,hatchback,5,12 km/litre,no,27.3 km/litre,1146 kg,6,165 mm,ventilated disc,drum,mcpherson strut coil spring,torsion beam axle coil spring,175/65R15,electric power,all windows,no,smart key remote,100ps@3600rpm,5,no,manual,175/65r15,354 litres,digital,manual,https://www.hondacarindia.com/campaigns/jazz/,https://imgd.aeplcdn.com/600x337/n/xv3ucta_1488538.jpg?q=85
jazz,honda,Vx Diesel,940500,1498 cc,Injection,40,diesel,1544 mm,3955 mm,1694 mm,hatchback,5,12 km/litre,no,27.3 km/litre,1155 kg,6,165 mm,ventilated disc,drum,mcpherson strut coil spring,torsion beam axle coil spring,175/65R15,electric power,all windows,no,remote smart key,100ps@3600rpm,5,no,manual,175/65r15,354 litres,digital,manual,https://www.hondacarindia.com/campaigns/jazz/,https://imgd.aeplcdn.com/600x337/n/xv3ucta_1488538.jpg?q=85
jazz,honda,Exclusive Edition Cvt,928000,1199 cc,Injection,40,petrol,1544 mm,3955 mm,1694 mm,hatchback,5,no,no,18.2 km/litre,1066 kg,5,165 mm,ventilated disc,drum,mcpherson strut coil spring,torsion beam axle coil spring,175/65R15,electric power,all windows,no,remote smart key,89 bhp@6000rpm,5,no,automatic,175/65r15,354 litres,digital,manual,https://www.hondacarindia.com/campaigns/jazz/,https://imgd.aeplcdn.com/600x337/n/xv3ucta_1488538.jpg?q=85
amaze,honda,S Cvt Petrol,763000,1199 cc,Injection,35,petrol,1501 mm,3995 mm,1695 mm,sedan,4,no,no,19 km/litre,942 kg,5,170 mm,ventilated disc,drum,mcpherson strut coil spring,torsion beam coil spring,175/65R14,electric power,all windows,no,remote,90ps@6000rpm,5,no,automatic,175/65r14,420 litres,digital,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/g4evg5a_1439075.jpg?q=85/
amaze,honda,E Mt Diesel,705000,1498 cc,Injection,35,diesel,1498 mm,3995 mm,1695 mm,sedan,4,no,no,27.4 km/litre,993 kg,5,170 mm,ventilated disc,drum,mcpherson strut coil spring,torsion beam coil spring,175/65R14,electric power,all windows,no,remote,100ps@3600rpm,5,no,manual,175/65r14,420 litres,digital,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/g4evg5a_1439075.jpg?q=85/
amaze,honda,E Mt Petrol,593000,1199 cc,Injection,35,petrol,1498 mm,3995 mm,1695 mm,sedan,4,no,no,19.5 km/litre,905 kg,5,170 mm,ventilated disc,drum,mcpherson strut coil spring,torsion beam coil spring,175/65R14,electric power,all windows,no,no,90ps@6000rpm,5,no,manual,175/65r14,420 litres,digital,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/g4evg5a_1439075.jpg?q=85/
amaze,honda,S Cvt Diesel,865000,1498 cc,Injection,35,diesel,1501 mm,3995 mm,1695 mm,sedan,4,no,no,23.8 km/litre,1031 kg,5,170 mm,ventilated disc,drum,mcpherson strut coil spring,torsion beam coil spring,175/65R14,electric power,all windows,no,remote,80ps@3600rpm,5,no,automatic,175/65r14,420 litres,digital,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/g4evg5a_1439075.jpg?q=85/
amaze,honda,V Cvt Petrol,823000,1199 cc,Injection,35,petrol,1501 mm,3995 mm,1695 mm,sedan,4,no,no,19 km/litre,945 kg,5,170 mm,ventilated disc,drum,mcpherson strut coil spring,torsion beam coil spring,175/65R15,electric power,all windows,no,remote,90ps@6000rpm,5,no,automatic,175/65r15,420 litres,digital,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/g4evg5a_1439075.jpg?q=85/
amaze,honda,V Cvt Diesel,925000,1498 cc,Injection,35,diesel,1501 mm,3995 mm,1695 mm,sedan,4,no,no,23.8 km/litre,1039 kg,5,170 mm,ventilated disc,drum,mcpherson strut coil spring,torsion beam coil spring,175/65R15,electric power,all windows,no,remote,80ps@3600rpm,5,no,automatic,175/65r15,420 litres,digital,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/g4evg5a_1439075.jpg?q=85/
amaze,honda,S Mt Diesel,785000,1498 cc,Injection,35,diesel,1501 mm,3995 mm,1695 mm,sedan,4,no,no,27.4 km/litre,1010 kg,5,170 mm,ventilated disc,drum,mcpherson strut coil spring,torsion beam coil spring,175/65R14,electric power,all windows,no,remote,100ps@3600rpm,5,no,manual,175/65r14,420 litres,digital,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/gd9vg5a_1439076.jpg?q=85/
amaze,honda,Vx Mt Diesel,893000,1498 cc,Injection,35,diesel,1501 mm,3995 mm,1695 mm,sedan,4,no,no,27.4 km/litre,1023 kg,5,170 mm,ventilated disc,drum,mcpherson strut coil spring,torsion beam coil spring,175/65R14,electric power,all windows,no,smart key,100ps@3600rpm,5,no,manual,175/65r14,420 litres,digital,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/gd9vg5a_1439076.jpg?q=85/
amaze,honda,V Mt Diesel,845000,1498 cc,Injection,35,diesel,1501 mm,3995 mm,1695 mm,sedan,4,no,no,27.4 km/litre,1021 kg,5,170 mm,ventilated disc,drum,mcpherson strut coil spring,torsion beam coil spring,175/65R15,electric power,all windows,no,remote,100ps@3600rpm,5,no,manual,175/65r15,420 litres,digital,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/gd9vg5a_1439076.jpg?q=85/
amaze,honda,Vx Mt Petrol,781000,1199 cc,Injection,35,petrol,1501 mm,3995 mm,1695 mm,sedan,4,no,no,19.5 km/litre,924 kg,5,170 mm,ventilated disc,drum,mcpherson strut coil spring,torsion beam coil spring,175/65R14,electric power,all windows,no,smart key,90ps@6000rpm,5,no,manual,175/65r14,420 litres,digital,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/gd9vg5a_1439076.jpg?q=85/
amaze,honda,V Mt Petrol,733000,1199 cc,Injection,35,petrol,1501 mm,3995 mm,1695 mm,sedan,4,no,no,19.5 km/litre,921 kg,5,170 mm,ventilated disc,drum,mcpherson strut coil spring,torsion beam coil spring,175/65R15,electric power,all windows,no,smart key,90ps@6000rpm,5,no,manual,175/65r15,420 litres,digital,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/gd9vg5a_1439076.jpg?q=85/
amaze,honda,S Mt Petrol,673000,1198 cc,Injection,35,petrol,1501 mm,3995 mm,1695 mm,sedan,4,no,no,19.5 km/litre,917 kg,5,170 mm,ventilated disc,drum,mcpherson strut coil spring,torsion beam coil spring,175/65R14,electric power,all windows,no,yes,90ps@6000rpm,5,no,manual,175/65r14,420 litres,digital,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/gd9vg5a_1439076.jpg?q=85/
amaze,honda,Exclusive Edition Diesel,906000,1498 cc,Injection,35,diesel,1501 mm,3995 mm,1695 mm,sedan,4,no,no,27.4 km/litre,1023 kg,5,170 mm,ventilated disc,drum,mcpherson strut coil spring,torsion beam coil spring,175/65R14,electric power,all windows,no,smart key,100ps@3600rpm,5,no,manual,175/65r14,420 litres,digital,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/x0fvg5a_1439077.jpg?q=85/
amaze,honda,Exclusive Edition Petrol,794000,1199 cc,Injection,35,petrol,1501 mm,3995 mm,1695 mm,sedan,4,no,no,19.5 km/litre,924 kg,5,170 mm,ventilated disc,drum,mcpherson strut coil spring,torsion beam coil spring,175/65R14,electric power,all windows,no,smart key,90ps@6000rpm,5,no,manual,175/65r14,420 litres,digital,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/x0fvg5a_1439077.jpg?q=85/
amaze,honda,Vx Cvt Diesel,966000,1498 cc,Injection,35,diesel,1501 mm,3995 mm,1695 mm,sedan,4,no,no,27.4 km/litre,1023 kg,5,170 mm,ventilated disc,drum,mcpherson strut coil spring,torsion beam coil spring,175/65R14,electric power,all windows,no,smart key,100ps@3600rpm,5,no,automatic,175/65r14,420 litres,digital,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/x0fvg5a_1439077.jpg?q=85/
amaze,honda,Vx Cvt Petrol,864000,1199 cc,Injection,35,petrol,1501 mm,3995 mm,1695 mm,sedan,4,no,no,19.5 km/litre,924 kg,5,170 mm,ventilated disc,drum,mcpherson strut coil spring,torsion beam coil spring,175/65R14,electric power,all windows,no,smart key,90ps@6000rpm,5,no,automatic,175/65r14,420 litres,digital,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/x0fvg5a_1439077.jpg?q=85/
amaze,honda,Ace Edition Cvt Diesel,979300,1498 cc,Injection,35,diesel,1501 mm,3995 mm,1695 mm,sedan,4,no,no,27.4 km/litre,1023 kg,5,170 mm,ventilated disc,drum,mcpherson strut coil spring,torsion beam coil spring,175/65R14,electric power,all windows,no,smart key,100ps@3600rpm,5,no,automatic,175/65r14,420 litres,digital,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/x0fvg5a_1439077.jpg?q=85/
amaze,honda,Ace Edition Cvt Petrol,877300,1199 cc,Injection,35,petrol,1501 mm,3995 mm,1695 mm,sedan,4,no,no,19.5 km/litre,924 kg,5,170 mm,ventilated disc,drum,mcpherson strut coil spring,torsion beam coil spring,175/65R14,electric power,all windows,no,smart key,90ps@6000rpm,5,no,automatic,175/65r14,420 litres,digital,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/x0fvg5a_1439077.jpg?q=85/
amaze,honda,Ace Edition Mt Diesel,906300,1498 cc,Injection,35,diesel,1501 mm,3995 mm,1695 mm,sedan,4,no,no,27.4 km/litre,1023 kg,5,170 mm,ventilated disc,drum,mcpherson strut coil spring,torsion beam coil spring,175/65R14,electric power,all windows,no,smart key,100ps@3600rpm,5,no,manual,175/65r14,420 litres,digital,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/x0fvg5a_1439077.jpg?q=85/
amaze,honda,Ace Edition Mt Petrol,794300,1199 cc,Injection,35,petrol,1501 mm,3995 mm,1695 mm,sedan,4,no,no,19.5 km/litre,924 kg,5,170 mm,ventilated disc,drum,mcpherson strut coil spring,torsion beam coil spring,175/65R14,electric power,all windows,no,smart key,90ps@6000rpm,5,no,manual,175/65r14,420 litres,digital,manual,https://www.hondacarindia.com/campaigns/honda-amaze/,https://imgd.aeplcdn.com/664x374/n/x0fvg5a_1439077.jpg?q=85/
civic,honda,1.8 V Cvt,1793900,1799 cc,Injection,47,petrol,1433 mm,4656 mm,1799 mm,sedan,4,no,no,16.5 km/litre,1268 kg,7,no,ventilated disc,solid disc,macpherson strut coil spring,multilink coil spring,215/55 R16,electric power,all windows,yes,smart key,141ps@6500rpm,5,no,automatic,215/55 r16,430 litres,yes,automatic,https://automobiles.honda.com/civic-sedan,https://imgd.aeplcdn.com/1056x594/n/2hiabsa_1459840.jpg?q=85/
civic,honda,1.8 Vx Cvt,1944900,1799 cc,Injection,47,petrol,1433 mm,4656 mm,1799 mm,sedan,4,no,no,16.5 km/litre,1275 kg,7,no,ventilated disc,solid disc,mcpherson coil spring with torsion bar,multi-link coil spring,215/55 R16,electric power,all windows,yes,smart key,141ps@6500rpm,5,no,automatic,215/55 r16,430 litres,yes,automatic,https://automobiles.honda.com/civic-sedan,https://imgd.aeplcdn.com/1056x594/n/2hiabsa_1459840.jpg?q=85/
civic,honda,1.8 Zx Cvt,2124900,1799 cc,Injection,47,petrol,1433 mm,4656 mm,1799 mm,sedan,4,no,no,16.8 km/litre,1300 kg,7,no,ventilated disc,solid disc,mcpherson coil spring with torsion bar,multi-link coil spring,215/50 R17,electric power,all windows,yes,smart key,141ps@6500rpm,5,no,automatic,215/50 r17,430 litres,yes,automatic,https://automobiles.honda.com/civic-sedan,https://imgd.aeplcdn.com/1056x594/n/2hiabsa_1459840.jpg?q=85/
